,text,label,label_0,label_1,label_2
28153,some spoons,"[1, 0, 0]",1,0,0
28154,utensils,"[1, 0, 0]",1,0,0
28155,collge,"[1, 0, 0]",1,0,0
28156,cooking lessons,"[1, 0, 0]",1,0,0
28157,how to book,"[1, 0, 0]",1,0,0
28158,notes,"[1, 0, 0]",1,0,0
28159,student book,"[1, 0, 0]",1,0,0
28160,training materials,"[1, 0, 0]",1,0,0
28161,animal brush,"[1, 0, 0]",1,0,0
28162,animal shelter,"[1, 0, 0]",1,0,0
28163,animals,"[1, 0, 0]",1,0,0
28164,ankle brace,"[1, 0, 0]",1,0,0
28165,another car,"[1, 0, 0]",1,0,0
28166,confection,"[1, 0, 0]",1,0,0
28167,fancy watch,"[1, 0, 0]",1,0,0
28168,another outfit,"[1, 0, 0]",1,0,0
28169,clothes,"[1, 0, 0]",1,0,0
28170,extra clothes,"[1, 0, 0]",1,0,0
28171,jeans,"[1, 0, 0]",1,0,0
28172,outfits,"[1, 0, 0]",1,0,0
28173,sneakers,"[1, 0, 0]",1,0,0
28174,sizes,"[1, 0, 0]",1,0,0
28175,dry apparel,"[1, 0, 0]",1,0,0
28176,fresh clothes,"[1, 0, 0]",1,0,0
28177,frock,"[1, 0, 0]",1,0,0
28178,new shirt,"[1, 0, 0]",1,0,0
28179,pjs,"[1, 0, 0]",1,0,0
28180,work clothes,"[1, 0, 0]",1,0,0
28181,basketball gear,"[1, 0, 0]",1,0,0
28182,gloves,"[1, 0, 0]",1,0,0
28183,maternity clothes,"[1, 0, 0]",1,0,0
28184,another sandwich,"[1, 0, 0]",1,0,0
28185,antacids,"[1, 0, 0]",1,0,0
28186,medicnie,"[1, 0, 0]",1,0,0
28187,sustenance,"[1, 0, 0]",1,0,0
28188,answer key,"[1, 0, 0]",1,0,0
28189,answer sheet,"[1, 0, 0]",1,0,0
28190,red marker,"[1, 0, 0]",1,0,0
28191,answers,"[1, 0, 0]",1,0,0
28192,antena,"[1, 0, 0]",1,0,0
28193,dishsoap,"[1, 0, 0]",1,0,0
28194,some shampoo,"[1, 0, 0]",1,0,0
28195,sponges,"[1, 0, 0]",1,0,0
28196,salted water,"[1, 0, 0]",1,0,0
28197,anti-bacterial spray,"[1, 0, 0]",1,0,0
28198,anti-inflamatories,"[1, 0, 0]",1,0,0
28199,anti-itch cream,"[1, 0, 0]",1,0,0
28200,cosmetics,"[1, 0, 0]",1,0,0
28201,make up,"[1, 0, 0]",1,0,0
28202,tissues,"[1, 0, 0]",1,0,0
28203,antibacterial ointment,"[1, 0, 0]",1,0,0
28204,band aids,"[1, 0, 0]",1,0,0
28205,triple antibiotic ointment,"[1, 0, 0]",1,0,0
28206,antibacterial oitment,"[1, 0, 0]",1,0,0
28207,antibiotic spray,"[1, 0, 0]",1,0,0
28208,first aid,"[1, 0, 0]",1,0,0
28209,antibiotics,"[1, 0, 0]",1,0,0
28210,antihistimine,"[1, 0, 0]",1,0,0
28211,antiques store,"[1, 0, 0]",1,0,0
28212,internet connection,"[1, 0, 0]",1,0,0
28213,antiseptic bottle,"[1, 0, 0]",1,0,0
28214,bath soap,"[1, 0, 0]",1,0,0
28215,loofah sponge,"[1, 0, 0]",1,0,0
28216,antiseptic spray,"[1, 0, 0]",1,0,0
28217,breath mints,"[1, 0, 0]",1,0,0
28218,mints,"[1, 0, 0]",1,0,0
28219,napkins,"[1, 0, 0]",1,0,0
28220,sanitizer,"[1, 0, 0]",1,0,0
28221,antispetic,"[1, 0, 0]",1,0,0
28222,bandages,"[1, 0, 0]",1,0,0
28223,anxiety medication,"[1, 0, 0]",1,0,0
28224,dugout,"[1, 0, 0]",1,0,0
28225,dark closet,"[1, 0, 0]",1,0,0
28226,hospital room,"[1, 0, 0]",1,0,0
28227,boxes,"[1, 0, 0]",1,0,0
28228,apology card,"[1, 0, 0]",1,0,0
28229,coursebook,"[1, 0, 0]",1,0,0
28230,records,"[1, 0, 0]",1,0,0
28231,wifi password,"[1, 0, 0]",1,0,0
28232,apparatus,"[1, 0, 0]",1,0,0
28233,apparel,"[1, 0, 0]",1,0,0
28234,bedding,"[1, 0, 0]",1,0,0
28235,boots,"[1, 0, 0]",1,0,0
28236,cushions,"[1, 0, 0]",1,0,0
28237,shorts,"[1, 0, 0]",1,0,0
28238,trunks,"[1, 0, 0]",1,0,0
28239,bathrobe,"[1, 0, 0]",1,0,0
28240,blankets,"[1, 0, 0]",1,0,0
28241,comfortor,"[1, 0, 0]",1,0,0
28242,insulated parka,"[1, 0, 0]",1,0,0
28243,undershirt,"[1, 0, 0]",1,0,0
28244,winter clothes,"[1, 0, 0]",1,0,0
28245,nice shoes,"[1, 0, 0]",1,0,0
28246,appetizers,"[1, 0, 0]",1,0,0
28247,dog biscuits,"[1, 0, 0]",1,0,0
28248,some dog food,"[1, 0, 0]",1,0,0
28249,box of tissues,"[1, 0, 0]",1,0,0
28250,cookies,"[1, 0, 0]",1,0,0
28251,dishes,"[1, 0, 0]",1,0,0
28252,baked goods,"[1, 0, 0]",1,0,0
28253,treats,"[1, 0, 0]",1,0,0
28254,baseball glove,"[1, 0, 0]",1,0,0
28255,dirty dishes,"[1, 0, 0]",1,0,0
28256,final tabulations,"[1, 0, 0]",1,0,0
28257,landline,"[1, 0, 0]",1,0,0
28258,pair of shoes,"[1, 0, 0]",1,0,0
28259,pieces,"[1, 0, 0]",1,0,0
28260,snowflakes,"[1, 0, 0]",1,0,0
28261,apples and oranges,"[1, 0, 0]",1,0,0
28262,potatoes,"[1, 0, 0]",1,0,0
28263,dish water,"[1, 0, 0]",1,0,0
28264,cook stove,"[1, 0, 0]",1,0,0
28265,box of noodles,"[1, 0, 0]",1,0,0
28266,billboards,"[1, 0, 0]",1,0,0
28267,boardgame,"[1, 0, 0]",1,0,0
28268,card table,"[1, 0, 0]",1,0,0
28269,insurance card,"[1, 0, 0]",1,0,0
28270,job listings,"[1, 0, 0]",1,0,0
28271,show tickets,"[1, 0, 0]",1,0,0
28272,new hire packet,"[1, 0, 0]",1,0,0
28273,onboarding paperwork,"[1, 0, 0]",1,0,0
28274,resume copies,"[1, 0, 0]",1,0,0
28275,writing instrutment,"[1, 0, 0]",1,0,0
28276,paper application,"[1, 0, 0]",1,0,0
28277,application fee,"[1, 0, 0]",1,0,0
28278,cv,"[1, 0, 0]",1,0,0
28279,list of employeers,"[1, 0, 0]",1,0,0
28280,exam paper,"[1, 0, 0]",1,0,0
28281,test paper,"[1, 0, 0]",1,0,0
28282,requirement sheet,"[1, 0, 0]",1,0,0
28283,applicator,"[1, 0, 0]",1,0,0
28284,appointment,"[1, 0, 0]",1,0,0
28285,appointment calendar,"[1, 0, 0]",1,0,0
28286,appointment card,"[1, 0, 0]",1,0,0
28287,appointment1,"[1, 0, 0]",1,0,0
28288,appropriate attire,"[1, 0, 0]",1,0,0
28289,appropriate clothing,"[1, 0, 0]",1,0,0
28290,badge,"[1, 0, 0]",1,0,0
28291,clean clothes,"[1, 0, 0]",1,0,0
28292,proper suit,"[1, 0, 0]",1,0,0
28293,black pants,"[1, 0, 0]",1,0,0
28294,dresses,"[1, 0, 0]",1,0,0
28295,tights,"[1, 0, 0]",1,0,0
28296,workout clothes,"[1, 0, 0]",1,0,0
28297,appropriate shoes,"[1, 0, 0]",1,0,0
28298,evening gown,"[1, 0, 0]",1,0,0
28299,approval,"[1, 0, 0]",1,0,0
28300,big shawl,"[1, 0, 0]",1,0,0
28301,bathroom items,"[1, 0, 0]",1,0,0
28302,overalls,"[1, 0, 0]",1,0,0
28303,under-cart,"[1, 0, 0]",1,0,0
28304,bedspread,"[1, 0, 0]",1,0,0
28305,cape,"[1, 0, 0]",1,0,0
28306,chef whites,"[1, 0, 0]",1,0,0
28307,coverall,"[1, 0, 0]",1,0,0
28308,smock,"[1, 0, 0]",1,0,0
28309,bibs,"[1, 0, 0]",1,0,0
28310,coveralls,"[1, 0, 0]",1,0,0
28311,moist towelette,"[1, 0, 0]",1,0,0
28312,arcade,"[1, 0, 0]",1,0,0
28313,barstool,"[1, 0, 0]",1,0,0
28314,bean bag,"[1, 0, 0]",1,0,0
28315,bleacher,"[1, 0, 0]",1,0,0
28316,chair/stool,"[1, 0, 0]",1,0,0
28317,chairs,"[1, 0, 0]",1,0,0
28318,comfy couch,"[1, 0, 0]",1,0,0
28319,commode,"[1, 0, 0]",1,0,0
28320,different bench,"[1, 0, 0]",1,0,0
28321,furniature,"[1, 0, 0]",1,0,0
28322,pews,"[1, 0, 0]",1,0,0
28323,seat on the bus,"[1, 0, 0]",1,0,0
28324,swivel chair,"[1, 0, 0]",1,0,0
28325,throne,"[1, 0, 0]",1,0,0
28326,upturned box,"[1, 0, 0]",1,0,0
28327,chaise,"[1, 0, 0]",1,0,0
28328,pedometer,"[1, 0, 0]",1,0,0
28329,streamers,"[1, 0, 0]",1,0,0
28330,bowling alley,"[1, 0, 0]",1,0,0
28331,dark room,"[1, 0, 0]",1,0,0
28332,have a harp,"[1, 0, 0]",1,0,0
28333,precinct,"[1, 0, 0]",1,0,0
28334,sadle,"[1, 0, 0]",1,0,0
28335,arm chair,"[1, 0, 0]",1,0,0
28336,bulding,"[1, 0, 0]",1,0,0
28337,curtains,"[1, 0, 0]",1,0,0
28338,houses,"[1, 0, 0]",1,0,0
28339,trees,"[1, 0, 0]",1,0,0
28340,balloons,"[1, 0, 0]",1,0,0
28341,banners,"[1, 0, 0]",1,0,0
28342,decoration,"[1, 0, 0]",1,0,0
28343,decorations,"[1, 0, 0]",1,0,0
28344,building,"[1, 0, 0]",1,0,0
28345,driver's seat,"[1, 0, 0]",1,0,0
28346,seats,"[1, 0, 0]",1,0,0
28347,train car,"[1, 0, 0]",1,0,0
28348,armload of groceries,"[1, 0, 0]",1,0,0
28349,back brace,"[1, 0, 0]",1,0,0
28350,combat suit,"[1, 0, 0]",1,0,0
28351,shin guards,"[1, 0, 0]",1,0,0
28352,shoulder pads,"[1, 0, 0]",1,0,0
28353,riding gear,"[1, 0, 0]",1,0,0
28354,gas mask,"[1, 0, 0]",1,0,0
28355,bullet proof vest,"[1, 0, 0]",1,0,0
28356,pads,"[1, 0, 0]",1,0,0
28357,armored vehicles,"[1, 0, 0]",1,0,0
28358,comfortable shoes,"[1, 0, 0]",1,0,0
28359,goggles,"[1, 0, 0]",1,0,0
28360,helment,"[1, 0, 0]",1,0,0
28361,life jacket,"[1, 0, 0]",1,0,0
28362,protective suit,"[1, 0, 0]",1,0,0
28363,empty seat,"[1, 0, 0]",1,0,0
28364,recliner,"[1, 0, 0]",1,0,0
28365,arms,"[1, 0, 0]",1,0,0
28366,files,"[1, 0, 0]",1,0,0
28367,weights,"[1, 0, 0]",1,0,0
28368,routine list,"[1, 0, 0]",1,0,0
28369,running shoes,"[1, 0, 0]",1,0,0
28370,balls,"[1, 0, 0]",1,0,0
28371,blackout windows,"[1, 0, 0]",1,0,0
28372,aroma candles,"[1, 0, 0]",1,0,0
28373,orange clothes,"[1, 0, 0]",1,0,0
28374,arrows,"[1, 0, 0]",1,0,0
28375,food ticket,"[1, 0, 0]",1,0,0
28376,art class,"[1, 0, 0]",1,0,0
28377,art pad,"[1, 0, 0]",1,0,0
28378,art paper,"[1, 0, 0]",1,0,0
28379,materials,"[1, 0, 0]",1,0,0
28380,art piece,"[1, 0, 0]",1,0,0
28381,stock account,"[1, 0, 0]",1,0,0
28382,art supplies,"[1, 0, 0]",1,0,0
28383,boxing bag,"[1, 0, 0]",1,0,0
28384,exercises,"[1, 0, 0]",1,0,0
28385,samples,"[1, 0, 0]",1,0,0
28386,sewing machine,"[1, 0, 0]",1,0,0
28387,songs,"[1, 0, 0]",1,0,0
28388,toys,"[1, 0, 0]",1,0,0
28389,chalksticks,"[1, 0, 0]",1,0,0
28390,art utensils,"[1, 0, 0]",1,0,0
28391,chopsticks,"[1, 0, 0]",1,0,0
28392,tools,"[1, 0, 0]",1,0,0
28393,price tags,"[1, 0, 0]",1,0,0
28394,articles,"[1, 0, 0]",1,0,0
28395,some wood,"[1, 0, 0]",1,0,0
28396,articles of clothing,"[1, 0, 0]",1,0,0
28397,athletic wear,"[1, 0, 0]",1,0,0
28398,foot cover,"[1, 0, 0]",1,0,0
28399,garments,"[1, 0, 0]",1,0,0
28400,gym shorts,"[1, 0, 0]",1,0,0
28401,lifevest,"[1, 0, 0]",1,0,0
28402,nightlight,"[1, 0, 0]",1,0,0
28403,oxygen tank,"[1, 0, 0]",1,0,0
28404,pair of shorts,"[1, 0, 0]",1,0,0
28405,protective gear,"[1, 0, 0]",1,0,0
28406,sandals,"[1, 0, 0]",1,0,0
28407,scrubs,"[1, 0, 0]",1,0,0
28408,tennis shoes,"[1, 0, 0]",1,0,0
28409,tidy costume,"[1, 0, 0]",1,0,0
28410,concert attire,"[1, 0, 0]",1,0,0
28411,new outfit,"[1, 0, 0]",1,0,0
28412,nice outfit,"[1, 0, 0]",1,0,0
28413,nametag,"[1, 0, 0]",1,0,0
28414,slippers,"[1, 0, 0]",1,0,0
28415,candy bar,"[1, 0, 0]",1,0,0
28416,cat toy,"[1, 0, 0]",1,0,0
28417,artist's picture,"[1, 0, 0]",1,0,0
28418,asb card,"[1, 0, 0]",1,0,0
28419,driver's license,"[1, 0, 0]",1,0,0
28420,id badge,"[1, 0, 0]",1,0,0
28421,photo id,"[1, 0, 0]",1,0,0
28422,coupon app,"[1, 0, 0]",1,0,0
28423,ashes,"[1, 0, 0]",1,0,0
28424,seeds,"[1, 0, 0]",1,0,0
28425,grocery bag,"[1, 0, 0]",1,0,0
28426,old purse,"[1, 0, 0]",1,0,0
28427,popcorn bucket,"[1, 0, 0]",1,0,0
28428,things,"[1, 0, 0]",1,0,0
28429,wrapper,"[1, 0, 0]",1,0,0
28430,pain medication,"[1, 0, 0]",1,0,0
28431,painkillers,"[1, 0, 0]",1,0,0
28432,assets,"[1, 0, 0]",1,0,0
28433,coffee card,"[1, 0, 0]",1,0,0
28434,bills,"[1, 0, 0]",1,0,0
28435,currancy,"[1, 0, 0]",1,0,0
28436,dollar bills,"[1, 0, 0]",1,0,0
28437,card reader,"[1, 0, 0]",1,0,0
28438,credit card reader,"[1, 0, 0]",1,0,0
28439,line of credit,"[1, 0, 0]",1,0,0
28440,assignments,"[1, 0, 0]",1,0,0
28441,completed paper,"[1, 0, 0]",1,0,0
28442,tests,"[1, 0, 0]",1,0,0
28443,athletic apparel,"[1, 0, 0]",1,0,0
28444,karate uniform,"[1, 0, 0]",1,0,0
28445,athletic shoes,"[1, 0, 0]",1,0,0
28446,fitness apparel,"[1, 0, 0]",1,0,0
28447,some gym clothes,"[1, 0, 0]",1,0,0
28448,trainers,"[1, 0, 0]",1,0,0
28449,athletic clothes,"[1, 0, 0]",1,0,0
28450,dancing shoes,"[1, 0, 0]",1,0,0
28451,ice skates,"[1, 0, 0]",1,0,0
28452,skates,"[1, 0, 0]",1,0,0
28453,drama,"[1, 0, 0]",1,0,0
28454,school gym,"[1, 0, 0]",1,0,0
28455,night shirt,"[1, 0, 0]",1,0,0
28456,pyjamas,"[1, 0, 0]",1,0,0
28457,basketball shorts,"[1, 0, 0]",1,0,0
28458,exercise shoes,"[1, 0, 0]",1,0,0
28459,good shoes,"[1, 0, 0]",1,0,0
28460,athletic gear,"[1, 0, 0]",1,0,0
28461,athletic shirt,"[1, 0, 0]",1,0,0
28462,spotless pinafore,"[1, 0, 0]",1,0,0
28463,cat bag,"[1, 0, 0]",1,0,0
28464,bobby socks,"[1, 0, 0]",1,0,0
28465,cleats,"[1, 0, 0]",1,0,0
28466,athletic shorts,"[1, 0, 0]",1,0,0
28467,band members,"[1, 0, 0]",1,0,0
28468,bowling ball,"[1, 0, 0]",1,0,0
28469,clubs,"[1, 0, 0]",1,0,0
28470,drumsticks,"[1, 0, 0]",1,0,0
28471,extra balls,"[1, 0, 0]",1,0,0
28472,game pieces,"[1, 0, 0]",1,0,0
28473,instruments,"[1, 0, 0]",1,0,0
28474,string instrument,"[1, 0, 0]",1,0,0
28475,team mates,"[1, 0, 0]",1,0,0
28476,athletic socks,"[1, 0, 0]",1,0,0
28477,deodarant,"[1, 0, 0]",1,0,0
28478,head band,"[1, 0, 0]",1,0,0
28479,socks,"[1, 0, 0]",1,0,0
28480,atm,"[1, 0, 0]",1,0,0
28481,deposit slip,"[1, 0, 0]",1,0,0
28482,store register,"[1, 0, 0]",1,0,0
28483,bank card,"[1, 0, 0]",1,0,0
28484,chase card,"[1, 0, 0]",1,0,0
28485,card machine,"[1, 0, 0]",1,0,0
28486,attachment,"[1, 0, 0]",1,0,0
28487,attachments,"[1, 0, 0]",1,0,0
28488,bathwater,"[1, 0, 0]",1,0,0
28489,vaccums,"[1, 0, 0]",1,0,0
28490,attire,"[1, 0, 0]",1,0,0
28491,dealer hat,"[1, 0, 0]",1,0,0
28492,dress clothes,"[1, 0, 0]",1,0,0
28493,attractive clothing,"[1, 0, 0]",1,0,0
28494,audacity,"[1, 0, 0]",1,0,0
28495,audio compact disc,"[1, 0, 0]",1,0,0
28496,audio interface,"[1, 0, 0]",1,0,0
28497,audio tapes,"[1, 0, 0]",1,0,0
28498,karaoke machine,"[1, 0, 0]",1,0,0
28499,auger,"[1, 0, 0]",1,0,0
28500,auriscope,"[1, 0, 0]",1,0,0
28501,authority figure,"[1, 0, 0]",1,0,0
28502,semi truck,"[1, 0, 0]",1,0,0
28503,transportaton,"[1, 0, 0]",1,0,0
28504,trasnportation,"[1, 0, 0]",1,0,0
28505,motorvehicle,"[1, 0, 0]",1,0,0
28506,mode of transportation,"[1, 0, 0]",1,0,0
28507,buspass,"[1, 0, 0]",1,0,0
28508,closet space,"[1, 0, 0]",1,0,0
28509,cupboards,"[1, 0, 0]",1,0,0
28510,auto dialer,"[1, 0, 0]",1,0,0
28511,auto locks,"[1, 0, 0]",1,0,0
28512,limo,"[1, 0, 0]",1,0,0
28513,car keys,"[1, 0, 0]",1,0,0
28514,automoible,"[1, 0, 0]",1,0,0
28515,transport,"[1, 0, 0]",1,0,0
28516,rental car,"[1, 0, 0]",1,0,0
28517,checkout counter,"[1, 0, 0]",1,0,0
28518,dance shoes,"[1, 0, 0]",1,0,0
28519,barber chair,"[1, 0, 0]",1,0,0
28520,beach chairs,"[1, 0, 0]",1,0,0
28521,high chair,"[1, 0, 0]",1,0,0
28522,lunchroom,"[1, 0, 0]",1,0,0
28523,rocking chair,"[1, 0, 0]",1,0,0
28524,moving truck,"[1, 0, 0]",1,0,0
28525,moving van,"[1, 0, 0]",1,0,0
28526,luggae,"[1, 0, 0]",1,0,0
28527,taxi fare,"[1, 0, 0]",1,0,0
28528,automotive store,"[1, 0, 0]",1,0,0
28529,avocados,"[1, 0, 0]",1,0,0
28530,chord chart,"[1, 0, 0]",1,0,0
28531,finger charts,"[1, 0, 0]",1,0,0
28532,reward,"[1, 0, 0]",1,0,0
28533,tablet or ipad,"[1, 0, 0]",1,0,0
28534,new playbook,"[1, 0, 0]",1,0,0
28535,trophy,"[1, 0, 0]",1,0,0
28536,top mark,"[1, 0, 0]",1,0,0
28537,carrier bags,"[1, 0, 0]",1,0,0
28538,neck pillow,"[1, 0, 0]",1,0,0
28539,award letter,"[1, 0, 0]",1,0,0
28540,cover letter,"[1, 0, 0]",1,0,0
28541,invitations,"[1, 0, 0]",1,0,0
28542,resumer,"[1, 0, 0]",1,0,0
28543,resumes,"[1, 0, 0]",1,0,0
28544,awards,"[1, 0, 0]",1,0,0
28545,bottled water,"[1, 0, 0]",1,0,0
28546,chromebook,"[1, 0, 0]",1,0,0
28547,some food,"[1, 0, 0]",1,0,0
28548,cutting tool,"[1, 0, 0]",1,0,0
28549,tomatoes,"[1, 0, 0]",1,0,0
28550,baby bonnet,"[1, 0, 0]",1,0,0
28551,baby bottle,"[1, 0, 0]",1,0,0
28552,scoop of sherbet,"[1, 0, 0]",1,0,0
28553,treat,"[1, 0, 0]",1,0,0
28554,pacifier,"[1, 0, 0]",1,0,0
28555,baby gear,"[1, 0, 0]",1,0,0
28556,paper plate,"[1, 0, 0]",1,0,0
28557,baby wipe,"[1, 0, 0]",1,0,0
28558,bachelor's degree,"[1, 0, 0]",1,0,0
28559,back pack,"[1, 0, 0]",1,0,0
28560,back pocket,"[1, 0, 0]",1,0,0
28561,butt,"[1, 0, 0]",1,0,0
28562,chart,"[1, 0, 0]",1,0,0
28563,copy of the speech,"[1, 0, 0]",1,0,0
28564,crib notes,"[1, 0, 0]",1,0,0
28565,flash cards,"[1, 0, 0]",1,0,0
28566,manuscript,"[1, 0, 0]",1,0,0
28567,medical chart,"[1, 0, 0]",1,0,0
28568,outcomes,"[1, 0, 0]",1,0,0
28569,pictures,"[1, 0, 0]",1,0,0
28570,vending machine,"[1, 0, 0]",1,0,0
28571,backack,"[1, 0, 0]",1,0,0
28572,cardboard boxes,"[1, 0, 0]",1,0,0
28573,note paper,"[1, 0, 0]",1,0,0
28574,tray,"[1, 0, 0]",1,0,0
28575,backback,"[1, 0, 0]",1,0,0
28576,tv stand,"[1, 0, 0]",1,0,0
28577,net poles,"[1, 0, 0]",1,0,0
28578,backers,"[1, 0, 0]",1,0,0
28579,background,"[1, 0, 0]",1,0,0
28580,background check,"[1, 0, 0]",1,0,0
28581,background report,"[1, 0, 0]",1,0,0
28582,shooping cart,"[1, 0, 0]",1,0,0
28583,shopping cart,"[1, 0, 0]",1,0,0
28584,backpacks,"[1, 0, 0]",1,0,0
28585,personal effects bag,"[1, 0, 0]",1,0,0
28586,book bag,"[1, 0, 0]",1,0,0
28587,cycling bag,"[1, 0, 0]",1,0,0
28588,backbag,"[1, 0, 0]",1,0,0
28589,school bag,"[1, 0, 0]",1,0,0
28590,reusable tote,"[1, 0, 0]",1,0,0
28591,shopping basket,"[1, 0, 0]",1,0,0
28592,bowls,"[1, 0, 0]",1,0,0
28593,grocery cart,"[1, 0, 0]",1,0,0
28594,carry-on luggage,"[1, 0, 0]",1,0,0
28595,mountain bike,"[1, 0, 0]",1,0,0
28596,buckets,"[1, 0, 0]",1,0,0
28597,sewing box,"[1, 0, 0]",1,0,0
28598,knapsack,"[1, 0, 0]",1,0,0
28599,duffle bag,"[1, 0, 0]",1,0,0
28600,luggagae,"[1, 0, 0]",1,0,0
28601,backpck,"[1, 0, 0]",1,0,0
28602,buggy,"[1, 0, 0]",1,0,0
28603,gift boxes,"[1, 0, 0]",1,0,0
28604,plastic bags,"[1, 0, 0]",1,0,0
28605,shelves,"[1, 0, 0]",1,0,0
28606,wheeled cart,"[1, 0, 0]",1,0,0
28607,tackle box,"[1, 0, 0]",1,0,0
28608,dog cage,"[1, 0, 0]",1,0,0
28609,canister,"[1, 0, 0]",1,0,0
28610,reusable bags,"[1, 0, 0]",1,0,0
28611,shopping bags,"[1, 0, 0]",1,0,0
28612,large tent,"[1, 0, 0]",1,0,0
28613,medicine cabinet,"[1, 0, 0]",1,0,0
28614,book shop,"[1, 0, 0]",1,0,0
28615,ziploc,"[1, 0, 0]",1,0,0
28616,rations,"[1, 0, 0]",1,0,0
28617,backseat,"[1, 0, 0]",1,0,0
28618,letter of admission,"[1, 0, 0]",1,0,0
28619,backstage pass,"[1, 0, 0]",1,0,0
28620,backup canteen,"[1, 0, 0]",1,0,0
28621,waterbottle,"[1, 0, 0]",1,0,0
28622,sausages,"[1, 0, 0]",1,0,0
28623,packed lunch,"[1, 0, 0]",1,0,0
28624,bactine,"[1, 0, 0]",1,0,0
28625,bed sheets,"[1, 0, 0]",1,0,0
28626,time card,"[1, 0, 0]",1,0,0
28627,timecard,"[1, 0, 0]",1,0,0
28628,robes,"[1, 0, 0]",1,0,0
28629,id pass,"[1, 0, 0]",1,0,0
28630,badget,"[1, 0, 0]",1,0,0
28631,bus card,"[1, 0, 0]",1,0,0
28632,notice,"[1, 0, 0]",1,0,0
28633,reports,"[1, 0, 0]",1,0,0
28634,badges,"[1, 0, 0]",1,0,0
28635,flashlights,"[1, 0, 0]",1,0,0
28636,needles,"[1, 0, 0]",1,0,0
28637,baggie,"[1, 0, 0]",1,0,0
28638,flatbed,"[1, 0, 0]",1,0,0
28639,hospital bag,"[1, 0, 0]",1,0,0
28640,satchal,"[1, 0, 0]",1,0,0
28641,carry-on bag,"[1, 0, 0]",1,0,0
28642,basket or baskets,"[1, 0, 0]",1,0,0
28643,paperbag,"[1, 0, 0]",1,0,0
28644,cases,"[1, 0, 0]",1,0,0
28645,beach bag,"[1, 0, 0]",1,0,0
28646,grocery bags,"[1, 0, 0]",1,0,0
28647,diaper bag,"[1, 0, 0]",1,0,0
28648,sacks,"[1, 0, 0]",1,0,0
28649,tote,"[1, 0, 0]",1,0,0
28650,fluids,"[1, 0, 0]",1,0,0
28651,some nails,"[1, 0, 0]",1,0,0
28652,phone carrier,"[1, 0, 0]",1,0,0
28653,checking account,"[1, 0, 0]",1,0,0
28654,counsellor,"[1, 0, 0]",1,0,0
28655,pocketbook,"[1, 0, 0]",1,0,0
28656,crayon box,"[1, 0, 0]",1,0,0
28657,rain barrel,"[1, 0, 0]",1,0,0
28658,coin tray,"[1, 0, 0]",1,0,0
28659,lunchbag,"[1, 0, 0]",1,0,0
28660,dirty clothes basket,"[1, 0, 0]",1,0,0
28661,bilfold,"[1, 0, 0]",1,0,0
28662,wallett,"[1, 0, 0]",1,0,0
28663,large bag,"[1, 0, 0]",1,0,0
28664,cabinets,"[1, 0, 0]",1,0,0
28665,cartons,"[1, 0, 0]",1,0,0
28666,dinnerplate,"[1, 0, 0]",1,0,0
28667,dish plate,"[1, 0, 0]",1,0,0
28668,lunch pail,"[1, 0, 0]",1,0,0
28669,sticks,"[1, 0, 0]",1,0,0
28670,gift bag,"[1, 0, 0]",1,0,0
28671,grocery basket,"[1, 0, 0]",1,0,0
28672,mailbag,"[1, 0, 0]",1,0,0
28673,lanyard,"[1, 0, 0]",1,0,0
28674,baggy,"[1, 0, 0]",1,0,0
28675,doggy bags,"[1, 0, 0]",1,0,0
28676,poop bags,"[1, 0, 0]",1,0,0
28677,small bag,"[1, 0, 0]",1,0,0
28678,trash bins,"[1, 0, 0]",1,0,0
28679,washing machine,"[1, 0, 0]",1,0,0
28680,cabinents,"[1, 0, 0]",1,0,0
28681,reusable bag,"[1, 0, 0]",1,0,0
28682,recyclable bag,"[1, 0, 0]",1,0,0
28683,rooms,"[1, 0, 0]",1,0,0
28684,packet,"[1, 0, 0]",1,0,0
28685,room space,"[1, 0, 0]",1,0,0
28686,fruits,"[1, 0, 0]",1,0,0
28687,lean meat,"[1, 0, 0]",1,0,0
28688,low calorie foods,"[1, 0, 0]",1,0,0
28689,nachos,"[1, 0, 0]",1,0,0
28690,peanuts,"[1, 0, 0]",1,0,0
28691,salads,"[1, 0, 0]",1,0,0
28692,vegetables,"[1, 0, 0]",1,0,0
28693,bag of food,"[1, 0, 0]",1,0,0
28694,old clothes,"[1, 0, 0]",1,0,0
28695,bag of goodies,"[1, 0, 0]",1,0,0
28696,bag of groceries,"[1, 0, 0]",1,0,0
28697,cooking utensils,"[1, 0, 0]",1,0,0
28698,pots and pans,"[1, 0, 0]",1,0,0
28699,bag ties,"[1, 0, 0]",1,0,0
28700,mortarboard,"[1, 0, 0]",1,0,0
28701,sunhat,"[1, 0, 0]",1,0,0
28702,tiara,"[1, 0, 0]",1,0,0
28703,luge,"[1, 0, 0]",1,0,0
28704,sleigh,"[1, 0, 0]",1,0,0
28705,baseball cap,"[1, 0, 0]",1,0,0
28706,lunch bag,"[1, 0, 0]",1,0,0
28707,baggies,"[1, 0, 0]",1,0,0
28708,measurement cup,"[1, 0, 0]",1,0,0
28709,muscles,"[1, 0, 0]",1,0,0
28710,cash bag,"[1, 0, 0]",1,0,0
28711,equipment bag,"[1, 0, 0]",1,0,0
28712,store bag,"[1, 0, 0]",1,0,0
28713,poop scooper,"[1, 0, 0]",1,0,0
